index,X,Y,FID,STTNKEY,STTNID,NHS,LOCATION,CONFIDENCE,COMMENT,LONGITUDE,LATITUDE,STPOSTAL,AADT,YEAR_GEO,FCLASS,STFIPS,CTFIPS,VERSION
5045,-92.29981374255932,34.74372818201226,2697,05060121,060121,1,"I-630, WEST OF DENNISON STREET, L.M. 2.00",3, ,-92.299814,34.743729,AR,0,1999, ,5,119,1
5046,-88.71979873922504,34.18908318149584,2698,2800008B,00008B,0,OLD US 45 - AT SCL VERONA,2,"Suspected to be old US 45, but could not reference as such",-88.719799,34.189084,MS,0,1999, ,28,81,1
5047,-88.16961373871275,42.354529189100326,2699,17001040,001040,0,US 12 1.0 Mile South of IL 134,3, ,-88.169613,42.354529,IL,32709,0,2,17,97,1
5048,-90.1866557405912,38.638914185639855,2700,29000693,000693,1,I-70 ST. LOUIS W/O SIXTH EXIT,3, ,-90.186656,38.638914,MO,0,1999, ,29,510,1
5049,-90.13471474054288,35.14920618239,2701,05180213,180213,1,"I-55 Sec 11 L.M. 3.60, 0.25 Mi. South of Club Rd",3, ,-90.134715,35.149206,AR,0,2000, ,5,35,1
5050,-89.28624473975265,31.44060517893609,2702,2800010A,00010A,0,US 11 - 0.5 MI N OF FORREST COUNTY LINE,3, ,-89.286244,31.440605,MS,0,1999, ,28,67,1
5051,-88.2034487387441,42.01469518878394,2703,17001050,001050,0,2  IL 59 0.4 mile N. of US 20,3, ,-88.203448,42.014695,IL,0,0, ,17,31,1
5052,-89.28624473975265,31.44060417893602,2704,2800010B,00010B,0,US 11 - 0.5 MI N OF FORREST COUNTY LINE,3, ,-89.286244,31.440604,MS,2296,1999,7,28,67,1
5053,-87.07161873769017,39.46334018640778,2705,18000106,000106,1,I-70 3.14 mi. E. of SR 59,3, ,-87.071618,39.46334,IN,0,2001, ,18,21,1
5054,-90.26134474066087,38.631712185633205,2706,29000694,000694,1,I-64 E/O KINGSHIGHWAY,3, ,-90.261345,38.631713,MO,0,1999, ,29,510,1
5055,-90.23417974063548,35.41955718264171,2707,05181501,181501,1,"I-55 Sec 11 L.M. 26.80, 3 Mi. North of U.S. 63",3, ,-90.23418,35.419557,AR,18483,2000,1,5,35,1
5056,-85.85820573655991,37.64702318471619,2708,21000501,000501,1,"MP 89.178, S OF ELIZABETHTOWN, 2 MI S OF WKP",3, ,-85.858205,37.647023,KY,18216,2000,1,21,93,1
5057,-93.09825274330298,43.371647190047554,2709,19000314,000314,0,CO RD EB 1.3 MI E OF CO S56 NORTHWOOD,1,Poor Location Description,-93.098253,43.371647,IA,676,1999,6,19,0,1
5058,-86.32190973699198,41.82786218860981,2710,26007110,007110,0,"NILES-BUCHANAN RD., 3.0 MILES WEST OF US-12BR",3, ,-86.32191,41.827862,MI,0,1999, ,26,21,1
5059,-90.42128174080966,32.357399179789915,2711,2800014A,00014A,1,I-20 - 2.5 MI E OF BOLTON INTERCHANGE,3, ,-90.421282,32.357399,MS,0,1999, ,28,49,1
5060,-86.74002173738124,40.698457187558,2712,18000408,000408,0,US 421 3.76 mi. S. of E. Jct. US 24,3, ,-86.740022,40.698458,IN,0,2001, ,18,15,1
5061,-92.25114774251392,38.804471185794114,2713,29005011,005011,7,US 63 2.1 Miles N/O Rts M & Y,3, ,-92.251147,38.804471,MO,12363,1999,2,29,19,1
5062,-92.45835874270676,33.800553181133964,2714,05201813,201813,7,"US 79, NORTHEAST OF CALHOUN COUNTY LINE, L.M. 0.13",3, ,-92.458358,33.800553,AR,0,1999, ,5,39,1
5063,-90.42141774080984,32.35740917978984,2715,2800014B,00014B,1,I-20 - 2.5 MI E OF BOLTON INTERCHANGE,3, ,-90.421418,32.357409,MS,16731,1999,1,28,49,1
5064,-86.37421773704067,40.831468187681935,2716,18000409,000409,0,SR 17 5.35 mi. N. of US 24,3,Not on NHPN,-86.374218,40.831468,IN,0,2001, ,18,0,1
5065,-85.85820573655991,37.64702318471619,2717,21000505,000505,1,"MP 89.178, S OF ELIZABETHTOWN, 2 MI S OF WKP",3, ,-85.858205,37.647023,KY,15215,2000,1,21,93,1
5066,-92.25114774251392,38.804471185794114,2718,29005013,005013,7,US 63 2.1 Miles N/O Rts M & Y,3, ,-92.251147,38.804471,MO,12507,1999,2,29,19,1
5067,-91.4739637417901,33.83239118116358,2719,05210033,210033,3,U.S. 65 Sec 17 L.M. 10.60 North of S.H. 159,3, ,-91.473964,33.832391,AR,0,2000, ,5,41,1
5068,-90.28274074068077,32.276682179714776,2720,2800015A,00015A,0,MS 18 - 1.5 MI S OF I-20 IN JACKSON,3, ,-90.282741,32.276682,MS,0,1999, ,28,49,1
5069,-92.39643474264922,42.10413318886708,2721,19000401,000401,0,LOCAL ROAD 1.75 MI N OF CO E36 CLUTIER,1,Poor Location Description,-92.396435,42.104133,IA,33,1999,9,19,0,1
5070,-86.32190973699198,41.82786218860981,2722,26007120,007120,0,"NILES-BUCHANAN RD., 3.0 MILES WEST OF US-12BR",3, ,-86.32191,41.827862,MI,0,1999, ,26,21,1
5071,-85.80435773650987,38.54542118555288,2723,18000510,000510,0,SR 160 1.53 mi. W. of I-65,3,Not on NHPN,-85.804358,38.545422,IN,0,2001, ,18,0,1
5072,-90.28274074068077,32.276682179714776,2724,2800015B,00015B,0,MS 18 - 1.5 MI S OF I-20 IN JACKSON,3, ,-90.282741,32.276682,MS,12112,1999,14,28,49,1
5073,-91.76358374205978,38.11732418515408,2725,29005031,005031,7,US 63 1.3 Miles S/O MO 28 N Jct,3, ,-91.763583,38.117324,MO,2478,1999,2,29,125,1
5074,-91.6772907419794,33.587674180935664,2726,05220024,220024,0,S.H. 35 Sec 8 L.M. 5.80 Southeast of U.S. 278,3, ,-91.677291,33.587674,AR,2331,2000,6,5,43,1
5075,-88.1586467387023,37.06830318417724,2727,21000513,000513,1,"MP 37.300, W OF EDDYVILLE, 2.2 MI W OF US 62",3, ,-88.158647,37.068303,KY,12774,2000,1,21,143,1
5076,-87.25673373786253,40.984778187824745,2728,18001110,001110,1,"ON I-65, 3.59 MI. N. OF SR 114 IN JASPER COUNTY",3, ,-87.256734,40.984778,IN,0,1999, ,18,73,1
5077,-91.33233374165816,31.029996178553567,2729,2800018A,00018A,7,US 61 - 5.9 MI S OF MS 24 AT WOODVILLE,3, ,-91.332334,31.029996,MS,2532,1999,2,28,157,1
5078,-91.76358274205988,38.11732318515418,2730,29005033,005033,7,US 63 1.3 Miles S/O MO 28 N Jct,3, ,-91.763583,38.117323,MO,2559,1999,2,29,125,1
5079,-92.38141574263516,42.07920918884395,2731,19000402,000402,0,LOCAL ROAD 0.75 MI E OF CO V18 CLUTIER,1,Poor Location Description,-92.381416,42.079209,IA,43,1999,9,19,0,1
5080,-86.32190973699198,41.82786218860981,2732,26007129,007129,0,"NILES-BUCHANAN RD., 3.0 MILES WEST OF US-12BR",3, ,-86.32191,41.827862,MI,0,1999, ,26,21,1
5081,-88.1586467387023,37.06830318417724,2733,21000517,000517,1,"MP 37.300, W OF EDDYVILLE, 2.2 MI W OF US 62",3, ,-88.158647,37.068303,KY,13709,2000,1,21,143,1
5082,-92.71061074294168,40.9919231878315,2734,19000403,000403,0,CO RD H47 5.0 MI SE OF US 34 ALBIA,3,Not on NHPN,-92.710611,40.991923,IA,110,1999,8,19,0,1
5083,-86.07190673675905,42.300199189049685,2735,26007149,007149,0,"COUNTY RD. 215(54TH ST.), 0.6 MI. SOUTH OF M-43",3,Not on NHPN,-86.071906,42.3002,MI,0,1999, ,26,0,1
5084,-86.53939473719441,36.685811183821095,2736,21000911,000911,1,"MP 2.048, BETWEEN US31W AND KY 100",3,In Ctfips 213,-86.539395,36.685811,KY,20466,2000,1,21,213,1
5085,-92.41668074266816,34.98084418223316,2737,05230012,230012,1,I-40 SEC 32 NORTH OF S.H. 89 MULTI-PURPOSE SITE 49,2,Poor Location Description,-92.41668,34.980844,AR,0,1999, ,5,45,1
5086,-86.69162073733622,41.817288188600166,2738,26007170,007170,1,1.5 MILES NORTH OF US-12,3, ,-86.691621,41.817288,MI,0,1999, ,26,21,1
5087,-91.3323507416582,31.029946178553523,2739,2800018B,00018B,7,US 61 - 5.9 MI S OF MS 24 AT WOODVILLE,3, ,-91.332351,31.029946,MS,2544,1999,2,28,157,1
5088,-91.4765697417924,42.39167918913501,2740,19000404,000404,0,CO RD D42 0.2 MI E OF IA 13 MANCHESTER,3,Not on NHPN,-91.47657,42.391679,IA,0,1999, ,19,0,1
5089,-91.6137397419202,38.466393185479255,2741,29005042,005042,7,US 50 0.8 Miles E/O Rts A & BB,3, ,-91.61374,38.466393,MO,1149,1999,2,29,73,1
5090,-86.83714973747169,41.67612718846874,2742,18001120,001120,1,"ON I-94, 3.4 MI. E. OF US 421 IN LAPORTE COUNTY",3, ,-86.83715,41.676127,IN,0,1999, ,18,91,1
5091,-86.53939473719441,36.685811183821095,2743,21000915,000915,1,"MP 2.048, BETWEEN US31W AND KY 100",3,In Ctfips 213,-86.539395,36.685811,KY,21224,2000,1,21,213,1
5092,-86.6916767373363,41.81724218860007,2744,26007180,007180,1,1.5 MILES NORTH OF US-12,3, ,-86.691676,41.817242,MI,0,1999, ,26,21,1
5093,-92.82224674304577,40.96366118780502,2745,19000501,000501,0,IA 5 SB 3.8 MI S OF US 34 MORAVIA,3, ,-92.822247,40.963661,IA,3645,1999,2,19,135,1
5094,-85.78853573649508,38.27438118530046,2746,21000923,000923,1,"MP 2.6, LOUISVILLE BETWEEN US150 & I264",3, ,-85.788536,38.274381,KY,34496,2000,11,21,111,1
5095,-86.6916767373363,41.81724218860007,2747,26007189,007189,1,1.5 MILES NORTH OF US-12,3, ,-86.691676,41.817242,MI,0,1999, ,26,21,1
5096,-92.3947407426476,42.53692818927015,2748,19000602,000602,0,NB ENTRANCE TO GEORGE WYTH STATE PARK WATERLOO,2,"Not on NHPN, Poor Location Description",-92.394741,42.536929,IA,829,1999,19,19,0,1
5097,-89.13543273961227,30.75533517829791,2749,2800022A,00022A,7,US 49 - 5.4 MI N OF HARRISON COUNTY LINE,3, ,-89.135433,30.755335,MS,0,1999, ,28,131,1
5098,-91.6137397419202,38.466393185479255,2750,29005044,005044,7,US 50 0.8 Miles E/O Rts A & BB,3, ,-91.61374,38.466393,MO,1115,1999,2,29,73,1
5099,-87.46983473806102,41.3450961881602,2751,18001200,001200,7,"ON US 41,3.8 MI. N. OF SR 2 (N. JCT) IN LAKE CO.",3, ,-87.469834,41.345096,IN,0,1999, ,18,89,1
5100,-92.41639874266768,34.98491218223705,2752,05230021,230021,1,"I-40 Sec 32 L.M. 134.60, 1 Mi West of S.H. 89",3, ,-92.416399,34.984912,AR,55714,2000,1,5,45,1
5101,-87.28958473789315,32.43956017986624,2753,01000045,000045,5,MP070.6 4.0 MILES EAST OF JCT. WITH AL 5,3, ,-87.289585,32.439561,AL,4798,2001,2,1,47,1
5102,-89.13543273961227,30.75533517829791,2754,2800022B,00022B,7,US 49 - 5.4 MI N OF HARRISON COUNTY LINE,3, ,-89.135433,30.755335,MS,0,1999, ,28,131,1
5103,-87.00032173762362,41.445751188254114,2755,18001210,001210,7,"ON US 30, 2.2 MI. E. OF SR 49 (E.JCT) IN PORTER CO",3, ,-87.000322,41.445751,IN,0,1999, ,18,127,1
5104,-92.44284874269236,34.273846181574584,2756,05270012,270012,0,"S.H. 46 Sec 2 L.M. 17.82, 3.30 Mi S. of U.S. 270",3, ,-92.442849,34.273846,AR,1761,2000,7,5,0,1
5105,-86.7639717374035,32.64791718006035,2757,01000046,000046,7,MP116.7 1.0 MILES SOUTH OF CHILTON COUNTY LINE,3, ,-86.763971,32.647917,AL,2858,2001,2,1,1,1
5106,-92.17587974244384,38.59047318559488,2758,29005052,005052,7,RTE 54 N/O MO RIVER BRIDGE,3, ,-92.17588,38.590473,MO,25647,1999,12,29,27,1
5107,-85.78853573649508,38.27438118530046,2759,21000927,000927,1,"MP 2.6, LOUISVILLE BETWEEN US150 & I264",3, ,-85.788536,38.274381,KY,32924,2000,11,21,111,1
5108,-86.07573073676258,42.30891518905798,2760,26007270,007270,0,0.2 MILES WEST OF 54TH ST.,3, ,-86.075731,42.308915,MI,0,1999, ,26,159,1
5109,-88.45351473897699,31.43856117893415,2761,2800025A,00025A,3,US 45 - 0.1 MI N OF ALABAMA STATE LINE,3, ,-88.453515,31.438561,MS,0,1999, ,28,153,1
5110,-91.67078974197352,41.951010188724446,2762,19000701,000701,1,I 380 NBI BTWN WILSON AVE & 33RD ST CEDAR RAPIDS,3, ,-91.670789,41.95101,IA,64151,1999,11,19,113,1
5111,-85.87140273657222,41.44976818825767,2763,18001220,001220,0,"ON US 6, 1.4 MI. W. OF SR 15 IN ELKHART COUNTY",3, ,-85.871402,41.449768,IN,0,1999, ,18,39,1
5112,-86.60480673725532,32.86164218025954,2764,01000048,000048,1,MP210.6 2.0 MILES SOUTH OF JCT. WITH AL 145,3, ,-86.604806,32.861643,AL,33973,1999,1,1,21,1
5113,-92.17588074244368,38.59047318559488,2765,29005054,005054,7,RTE 54 N/O MO RIVER BRIDGE,3, ,-92.175881,38.590473,MO,55688,1999,12,29,27,1
5114,-90.8195017411806,36.06978718324718,2766,05281983,281983,2,U.S. 412 Sec 8 L.M. 0.25 at Cache River Bridge,3, ,-90.819502,36.069787,AR,3146,2000,2,5,55,1
5115,-88.45358773897715,31.43865717893425,2767,2800025B,00025B,3,US 45 - 0.1 MI N OF ALABAMA STATE LINE,3, ,-88.453587,31.438657,MS,0,1999, ,28,153,1
5116,-86.26625573694001,41.26366818808446,2768,18001230,001230,7,"ON US 31, 1.8 MI. N. OF SR 10 IN MARSHALL COUNTY",3, ,-86.266256,41.263668,IN,0,1999, ,18,99,1
5117,-91.4329277417518,35.42576918264746,2769,05341738,341738,7,U.S. 67 Sec 15 L.M.1.40  SO. OF SH 87 VELVET RIDGE,1,"Correct cross RDs, just south of CTFIPS 67,  not Sec 15",-91.432928,35.425769,AR,0,1999, ,5,145,1
5118,-87.25078173785688,33.19315718056816,2770,01000050,000050,1,MP092.3 5.0 MILES WEST OF JCT. WITH AL 5,3, ,-87.250781,33.193157,AL,44492,2001,1,1,125,1
5119,-92.2191847424842,38.58288218558784,2771,29005212,005212,7,US 50 0.7 Miles E/O MO 179,3, ,-92.219185,38.582883,MO,16589,1999,12,29,51,1
5120,-85.75181073646098,38.22044518525024,2772,21000991,000991,1,"MP 133.414,LOUISVILLE URBAN AREA, N OF BRANDEIS OV",3, ,-85.751811,38.220445,KY,63384,2000,11,21,111,1
5121,-86.07573073676258,42.30891518905798,2773,26007280,007280,0,0.2 MILES WEST OF 54TH ST.,3, ,-86.075731,42.308915,MI,0,1999, ,26,159,1
5122,-91.66607074196892,42.00835018877802,2774,19000703,000703,1,I 380 SBCO AT J AVE BRIDGE S OF COLDSTREAM CEDAR R,3, ,-91.666071,42.00835,IA,81385,1999,11,19,113,1
5123,-88.61732673912957,32.463613179888675,2775,2800028A,00028A,7,US 45 - 6.2 MI N OF I-20 AT MERIDIAN,3, ,-88.617327,32.463613,MS,4391,1999,2,28,75,1
5124,-86.37406773704036,40.78542618763902,2776,18001300,001300,0,"ON SR 17, 5.6 MI. S. OF SR 16 IN CASS COUNTY",3,Not on NHPN,-86.374068,40.785427,IN,0,1999, ,18,0,1
5125,-92.17173074243976,34.346280181642086,2777,05350019,350019,1,I-530 Sec 5 L.M. 26.70 at Gravel Pit Road IC,3,"Unable to reference Sec & LM, LRS still calls this 65",-92.171731,34.34628,AR,17846,2000,1,5,69,1
5126,-87.95673573851438,33.3503011807145,2778,01000051,000051,3,MP024.7 4.0 MILES NORTH OF JCT. WITH AL 159,3, ,-87.956735,33.350301,AL,8172,2001,2,1,107,1
5127,-92.2191847424842,38.58288218558784,2779,29005214,005214,7,US 50 0.7 Miles E/O MO 179,3, ,-92.219185,38.582883,MO,17317,1999,12,29,51,1
5128,-88.61739973912972,32.463520179888626,2780,2800028B,00028B,7,US 45 - 6.2 MI N OF I-20 AT MERIDIAN,3, ,-88.6174,32.46352,MS,4300,1999,2,28,75,1
5129,-85.7012307364139,41.72570618851478,2781,18001330,001330,0,"ON SR 120, 0.9 MI. W. OF SR 13 IN ELKHART COUNTY",3,Not on NHPN,-85.701231,41.725706,IN,0,1999, ,18,0,1
5130,-85.75181373646086,38.22043518525014,2782,21000995,000995,1,"MP 133.414,LOUISVILLE URBAN AREA, N OF BRANDEIS OV",3, ,-85.751814,38.220435,KY,66323,2000,11,21,111,1
5131,-86.07573073676258,42.30891518905798,2783,26007289,007289,0,0.2 MILES WEST OF 54TH ST.,3, ,-86.075731,42.308915,MI,0,1999, ,26,159,1
5132,-92.68172874291474,43.06486918976185,2784,19000800,000800,2,US 18/218 SE OF JACKSON ST CHARLES CITY,3, ,-92.681729,43.06487,IA,0,1999, ,19,67,1
5133,-92.0245637423029,34.20886518151416,2785,05350265,350265,0,"HAZEL STREET, NORTH OF 22ND STREET, Pine Bluff",3, ,-92.024564,34.208865,AR,0,1999, ,5,0,1
5134,-92.68400674291706,31.276534178783148,2786,22000062,000062,0,0.6 miles NorthEast of Gardner,3, ,-92.684007,31.276534,LA,2687,1999,7,22,79,1
5135,-92.61254474285052,38.17125018520437,2787,29005372,005372,7,US 54 Miller & Camden County Line,3, ,-92.612545,38.17125,MO,16858,1999,2,29,131,1
5136,-89.48451073993726,32.46079517988631,2788,2800029A,00029A,0,MS 35 - 6.7 MI N OF US 80,3, ,-89.484511,32.460795,MS,0,1999, ,28,123,1
5137,-87.27271073787733,41.57450218837391,2789,18001400,001400,1,"ON I-94, 1.5 MI. E OF I-65 IN LAKE COUNTY",3, ,-87.27271,41.574502,IN,0,1999, ,18,89,1
5138,-93.21785874341433,35.03685318228543,2790,05750006,750006,0,011.20 South of S.H. 155,3, ,-93.217859,35.036853,AR,6010,2005,2,5,149,1
5139,-91.1881137415238,30.507412178066936,2791,22000064,000064,7,"1.0 mi W of US 61, Baton Rouge E. Baton R",3, ,-91.188114,30.507412,LA,22777,1999,14,22,33,1
5140,-92.61254574285044,38.17125118520425,2792,29005374,005374,7,US 54 Miller & Camden County Line,3, ,-92.612546,38.171252,MO,16388,1999,2,29,131,1
5141,-89.48451573993725,32.460870179886115,2793,2800029B,00029B,0,MS 35 - 6.7 MI N OF US 80,3, ,-89.484516,32.46087,MS,0,1999, ,28,123,1
5142,-87.32394373792523,41.469712188276446,2794,18001410,001410,1,"ON I-65, 0.1 MI. S OF US 30 IN LAKE COUNTY",3, ,-87.323944,41.469712,IN,0,1999, ,18,89,1
5143,-91.41830574173824,31.5584241790458,2795,2800062A,00062A,7,US 65 & 84 - MISSISSIPPI RIVER BRIDGE AT NATCHEZ,3, ,-91.418306,31.558424,MS,12241,1999,14,28,1,1
5144,-90.88098674123786,30.173761177756205,2796,22000066,000066,1,Near Rest Area  - Gonzales - Ascension Ph.,1,"Unable to exactly locate rest area, but believed to be close to here",-90.880987,30.173761,LA,0,1999, ,22,5,1
5145,-92.61935574285688,38.23712518526576,2797,29005552,005552,7,US 54 0.1 Mile E/O Rt V,3, ,-92.619356,38.237125,MO,9362,1999,2,29,131,1
5146,-88.3046547388385,33.49509018084927,2798,2800031A,00031A,3,US 82 - 4.4 MI E OF MS 50 AT COLUMBUS,3, ,-88.304655,33.49509,MS,0,1999, ,28,87,1
5147,-92.0826117423569,34.232266181535806,2799,05350314,350314,1,I-530 Sec 5 L.M. 37.00 North of S.H. 190,3, ,-92.082612,34.232267,AR,23463,2000,11,5,69,1
5148,-86.21864873689583,42.52024218925487,2800,26007290,007290,1,AT THE 114TH ST. OVERPASS,3, ,-86.218648,42.520243,MI,0,1999, ,26,5,1
5149,-86.28297573695555,41.63197818842752,2801,18001430,001430,7,"ON US 31, 1.0 MI. SE. OF SR 23 IN ST. JOSEPH CO.",3, ,-86.282976,41.631978,IN,0,1999, ,18,141,1
5150,-91.55143274186224,40.96522118780655,2802,19000801,000801,7,US 34 E OF HARRISON ST MT PLEASANT,3, ,-91.551433,40.965222,IA,12835,1999,14,19,87,1
5151,-88.3047267388385,33.49510418084952,2803,2800031B,00031B,3,US 82 - 4.4 MI E OF MS 50 AT COLUMBUS,3, ,-88.304727,33.495104,MS,0,1999, ,28,87,1
5152,-86.9595897375857,41.680204188472416,2804,18001500,001500,0,"ON US 20, 1.5 MI. W. OF LAPORTE C/L IN PORTER CO.",3, ,-86.95959,41.680204,IN,0,1999, ,18,127,1
5153,-91.41833674173836,31.558454179045608,2805,2800062B,00062B,7,US 65 & 84 - MISSISSIPPI RIVER BRIDGE AT NATCHEZ,3, ,-91.418337,31.558454,MS,12235,1999,14,28,1,1
5154,-89.70908674014633,30.2978221778718,2806,22000067,000067,1,East of Rest Area near Slidell,1,"Unable to reference Rest Area, but placed east of Slidell",-89.709086,30.297822,LA,33080,1999,1,22,103,1
5155,-92.61935574285688,38.23712618526564,2807,29005554,005554,7,US 54 .01 Mile E/O Rt V,3, ,-92.619356,38.237126,MO,9368,1999,2,29,131,1
5156,-92.09880874237204,34.24704518154982,2808,05350512,350512,1,I-530 Sec 5 Frontage Road LTPP site N. of U.S. 65,2,"Unable to find frontage road, and poor referencing this new interstate",-92.098809,34.247045,AR,3,2000,17,5,69,1
5157,-86.21864873689583,42.52024218925487,2809,26007300,007300,1,AT THE 114TH ST. OVERPASS,3, ,-86.218648,42.520243,MI,0,1999, ,26,5,1
5158,-90.95893974131025,41.63364518842899,2810,19000108,000108,1,I 80 EBO 4 MI E OF US 6/IA 38 DURANT,3, ,-90.95894,41.633645,IA,0,1999, ,19,31,1
5159,-88.91499473940688,33.40758118076798,2811,2800032A,00032A,0,MS 12 - 7.4 MI E OF ECL STURGIS,3, ,-88.914995,33.407581,MS,0,1999, ,28,105,1
5160,-86.0102797367016,41.66884118846183,2812,18001520,001520,0,"ON US 33, 2.3 MI. W. OF SR19 IN ELKHART COUNTY",3, ,-86.01028,41.668841,IN,0,1999, ,18,39,1
5161,-88.7182537392236,32.348752179781805,2813,2800064A,00064A,1,I-59 - 0.5 MI E OF 49TH AVE IN MERIDIAN,3, ,-88.718253,32.348753,MS,23410,1999,11,28,75,1
5162,-92.07865374235324,32.49897817992166,2814,22000069,000069,1,0.2 Mile East of US 165 Monroe,3, ,-92.078654,32.498978,LA,52263,1999,11,22,73,1
5163,-93.1638087433639,37.37794118446554,2815,29000802,000802,3,RTE. 65 GREENE CO. 0.6 MI. S/O RTE. CC,3, ,-93.163809,37.377941,MO,0,1999, ,29,77,1
5164,-91.57572974188491,34.001716181321164,2816,05400028,400028,3,"U.S. 65 Sec 16 L.M. 8.69, 1.5 Mi North of S.H. 114",3, ,-91.575729,34.001716,AR,6208,2000,2,5,79,1
5165,-86.21864873689583,42.52024218925487,2817,26007309,007309,1,"I-196 GLENN, NORTH BD. VOL. AT THE 114TH ST. OVERP",3, ,-86.218648,42.520243,MI,0,1999, ,26,5,1
5166,-91.96950174225162,41.68689418847868,2818,19000111,000111,1,I 80 EBO 2 MI E OF IA 149 WILLIAMSBURG,3, ,-91.969502,41.686894,IA,30940,1999,1,19,95,1
5167,-88.91492573940674,33.40761918076794,2819,2800032B,00032B,0,MS 12 - 7.4 MI E OF ECL STURGIS,3, ,-88.914926,33.407619,MS,0,1999, ,28,105,1
5168,-85.85252973655469,41.25701618807835,2820,18001530,001530,0,"ON SR 15, 0.7 MI. S. OF US30 IN KOSCIUSKO CO.",3, ,-85.85253,41.257016,IN,0,1999, ,18,85,1
5169,-88.7182537392236,32.348752179781805,2821,2800064B,00064B,1,I-59 - 0.5 MI E OF 49TH AVE IN MERIDIAN,3, ,-88.718254,32.348753,MS,24201,1999,11,28,75,1
5170,-90.44250574082952,30.04155317763297,2822,22000027,000027,0,"Near the St. John/St. Charles Parish Line, LaPlace",3, ,-90.442506,30.041554,LA,20480,1999,14,22,95,1
5171,-93.22506574342104,36.79199918391987,2823,29000813,000813,7,RTE 65 JUST N/O RTE 176,2,There are 2 intersections not specific,-93.225066,36.791999,MO,0,1999, ,29,213,1
5172,-88.18777973872966,34.210770181516004,2824,2800034A,00034A,5,ON US-78 AT AL. ST. LINE,3, ,-88.18778,34.21077,MS,5625,1999,2,28,57,1
5173,-86.98215773760673,40.06787018697087,2825,18000103,000103,0,US 136 4.95 mi. W. of US 231,3, ,-86.982158,40.06787,IN,0,2001, ,18,107,1
5174,-89.32405073978794,31.324396178827783,2826,2800065A,00065A,0,HARDY ST - E OF US 49 IN HATTIESBURG,3, ,-89.324051,31.324396,MS,8373,1999,14,28,35,1
5175,-90.27063874066948,30.006998177600725,2827,22000028,000028,1,"0.2 Mile West of Loyola Exit, Kenner",3, ,-90.270638,30.006998,LA,0,1999, ,22,51,1
5176,-92.52530274276934,37.265173184360606,2828,29000901,000901,0,RTE 5 1.5 MILES N/O RTE 38,3, ,-92.525302,37.265173,MO,0,1999, ,29,229,1
5177,-92.05691874233293,34.954570182208435,2829,05430038,430038,7,"U.S. 67 Sec 11 L.M. 1.28, South of S.H. 89",3, ,-92.056919,34.95457,AR,34111,2000,2,5,85,1
5178,-85.8515177365538,43.85721919049978,2830,26003090,003090,0,3.0 MILES SOUTH OF US-10 IN BALDWIN,3, ,-85.851517,43.857219,MI,0,1999, ,26,85,1
5179,-91.93991074222409,42.282870189033765,2831,19000113,000113,1,I 380 NBO 3.75 MI NW OF IA 150 BRANDON,3, ,-91.93991,42.28287,IA,14309,1999,1,19,11,1
5180,-88.18762173872938,34.21074318151591,2832,2800034B,00034B,5,US 78 AT ALABAMA STATE LINE,3, ,-88.187622,34.210744,MS,5432,1999,2,28,57,1
5181,-86.37659873704274,39.96569118687557,2833,18000104,000104,1,I-65 1.48 mi. S. of SR 267,3, ,-86.376599,39.965691,IN,0,2001, ,18,11,1
5182,-88.4185107389444,30.86318117839829,2834,2800094B,00094B,7,US 98 - ALABAMA STATE LINE,3, ,-88.41851,30.863181,MS,0,1999, ,28,39,1
5183,-89.86073974028771,30.147853177732085,2835,22000029,000029,1,"0.2 MILES SOUTHWEST OF US 11, NEW ORLEANS",3, ,-89.86074,30.147853,LA,0,1999, ,22,71,1
5184,-92.3539107426097,38.52260218553159,2836,29005632,005632,0,RT C 0.7 Miles E/O Rt D,3,Not on NHPN,-92.353911,38.522602,MO,2253,1999,7,29,0,1
5185,-91.75037174204742,34.80039918206512,2837,05431775,431775,1,I-40 Sec 41 L.M. 182.50 at Airport Rd Overpass,3, ,-91.750372,34.800399,AR,0,2000, ,5,85,1
5186,-89.61669474006038,34.9941301822455,2838,2800037A,00037A,5,US 72 - 0.1 MI E OF TENNESSEE STATE LINE,3, ,-89.616694,34.994131,MS,0,1999, ,28,93,1
5187,-87.3802767379774,40.60342618746949,2839,18005240,005240,7,"ON US 41, 1.26 MI S OF SR 18, BENTON COUNTY",3, ,-87.380277,40.603426,IN,0,1999, ,18,7,1
